,name,type,formed,Search Location,stage,company,acquired,Searchfund Index,searchWebsite,companyWebsite,industry,Acquistion Location,searchers,investors,associates,Search Length,search long,search lat,acquisition lat,acquisition long,Miles Between Search and Acquisiton
880,Arandu Capital  ,Traditional,2019-10-01,"Jardim Paulista, São Paulo - SP, 01311-100, Brasil",Raise,,,1307,www.arandu.capital,,,,"'Gabriel Rizzi', 'Renato Campos'",,,,-46.66369172062514,-23.5674355,NaN,NaN,NaN
881,Green Creek Capital  ,Traditional,2020-05-01,"Pune, Maharashtra, India",Explore,,,1563,,,,,'Dipesh Dayama',,,,73.8544541,18.521428,NaN,NaN,NaN
882,Cicada Capital  ,Self Funded,2021-02-28,"Pittsburgh, PA, USA",Explore,,,1819,,,,,'Andrew Magulick',,,,-79.9900861,40.4416941,NaN,NaN,NaN
883,Great Dome Partners  ,Self Funded,,"Boston, MA, USA",Explore,,,2075,,,,,'Raymond Shih',,,,-71.0582912,42.3602534,NaN,NaN,NaN
884,"Arnell Capital, LLC  ",Traditional,2021-06-01,"Chicago, Illinois, USA",Search,,,2331,https://www.arnellcap.com/,,,,'Mauricio Gonzalez',"'Coley Andrews', 'Jim Southern', 'Kevin Oxendine', 'Chris Hendriksen', 'Joel Peterson', 'Clint Peterson', 'Richard Augustyn', 'Lawrence Dunn ', 'Tiffany Augustyn', 'Bret Comolli', 'Jim Ellis', 'Gerald Risk', 'Kevin Taweel', 'Niel Wyma', 'Rob LeBlanc', 'Andrew Locke', 'Dave Carver ', 'Rich Kelley', 'Jim Edmunds', 'Todd Tracey', 'Dan Chetrit', 'Liroy Haddad ', 'Jay Davis', 'Jason Pananos', 'Ryan Robinson ', 'Lucas Braun', 'G.J. King ', 'Will Bressman', 'Matthew Burr', 'Alex Gelman', 'Kent Weaver', 'Mark Anderegg'",,,-87.6244212,41.8755616,NaN,NaN,NaN
885,ArchBeacon  ,Traditional,,NJ,Explore,,,1564,,,,,'Aarthi Raj',,,,-74.4041622,40.0757384,NaN,NaN,NaN
886,ZSB Investments LLC  ,Self Funded,2020-11-23,"Columbus, OH, USA",Search,,,1820,zsbinvestments.com,,,,'Peyton Zachrich',,,,-83.0007065,39.9622601,NaN,NaN,NaN
887,Roble Capital Partners  ,Traditional,2020-09-01,"Boston, Massachusetts, United States",Search,,,2076,https://roblecp.com/,,,,'Cristian Villamizar',"'Guillermo Zambrano', 'Angel Alvarez Cadavieco', 'Javier Paez', 'JAIME ALATORRE BENARD ', 'Jose Antonio Fernandez Carbajal ', 'Jose Antonio Fernandez Garza-Laguera ', 'MARIO SICILIA BENARD ', 'SANTIAGO PEREZ TEUFFER L ', 'David Dodson', 'Susan Pohlmeyer', 'Stephen Clearman', 'Tushar Shah', 'Daniel Fernandez ', 'Coley Andrews', 'Jim Southern', 'Kevin Oxendine', 'Chris Hendriksen', 'Keith Gross', 'Craig Cogut ', 'David Cogut ', 'Joel Haney ', 'Gerald Risk', 'Sara Rosenthal', 'Jan Simon', 'Kristoff Puelinckx'",,,-71.0582912,42.3602534,NaN,NaN,NaN
888,Udbhav Naidoo  ,Traditional,,"Anchorage, Alaska, United States",Explore,,,2332,,,,,'Udbhav Naidoo',,,,-149.894852,61.2163129,NaN,NaN,NaN
889,Tidewater Partners  ,Traditional,2004-01-01,"Atlanta, GA, United States",Inactive,,,541,,,,,"'Alisher Ashurov', 'Ben Mednick'",,,,-84.3902644,33.7489924,NaN,NaN,NaN
890,Huntstone Capital  ,Traditional,2019-05-30,"Toronto, ON, Canada",Search,,,1053,https://huntstonecapital.com,,,,'Matt Stone',"'Duane Phillips ', 'Mark MacPherson ', 'Neil Mohammed ', 'Carlos Saez', 'Michael Miles', 'Tomas Bergstrand', 'Jon Piurko', 'Glen Silvestri', 'Bill Egan ', 'Mark Egan ', 'Mario Nigro', 'Peter Schober', 'Kenneth Krajewski', 'Amit Katarya', 'Andreas Bodmeier'",,,-79.3839347,43.6534817,NaN,NaN,NaN
891,Lucania Capital  ,Traditional,2019-12-01,"Vancouver, BC, Canada",Explore,,,1309,,,,,'Ryan Fetterly',,,,-123.113952,49.2608724,NaN,NaN,NaN
892,Agogo Capital  ,Self Funded,2019-08-01,"Montreal, QC, Canada",Search,,,1565,agogocapital.com,,,,'Stephane Remy',,,,-73.5698065,45.5031824,NaN,NaN,NaN
893,Amanda Debruyn  ,Self Funded,2021-01-04,"Montreal, QC, Canada",Search,,,1821,www.amandadebruyn.com,,,,'Amanda Debruyn',,,,-73.5698065,45.5031824,NaN,NaN,NaN
894,Mount Koya Capital  ,Traditional,,"Los Angeles, CA, USA",Search,,,2077,https://www.mountkoyacapital.com/,,,,'Sean Voigt',"'Dave Carver ', 'Rich Kelley', 'Jim Edmunds', 'Todd Tracey'",,,-118.242766,34.0536909,NaN,NaN,NaN
895,Sugar Maple Capital  ,Self Funded,2009-11-01,"Toronto, ON, Canada",Search,,,2333,https://sugarmaplecapital.ca/,,,,'Shane Magee',,,,-79.3839347,43.6534817,NaN,NaN,NaN
896,Victoria Capital Partners  ,Traditional,2016-03-03,"Madrid, España",Raise,,,286,http://www.victoriaep.com/,,,,'Eduardo Echecopar',,,,-3.7035825,40.4167047,NaN,NaN,NaN
897,Iowa Style Search  ,Traditional,2018-01-01,"Seattle, WA, United States",Inactive,,,798,iowastylesearch.com,,,,'Tyler Liechty',,,,-122.3300624,47.6038321,NaN,NaN,NaN
898,SeventeenOtis,Self Funded,2019-12-01,"Dallas, TX, USA",Explore,,,1310,www.seventeenotis.com,,,,,,,,-96.7968559,32.7762719,NaN,NaN,NaN
899,Janus Capital ,Self Funded,,"New York, NY, USA",Search,,,1566,www.janus-capital.com,,,,'Gil Bolotin',,,,-74.0060152,40.7127281,NaN,NaN,NaN
900,Kaoba Capital Partners  ,Traditional,2020-10-27,"Bogota, Colombia",Search,,,1822,https://www.kaobacapitalpartners.com/,,,,"'David Williamson', 'Antoine Crettex '","'Jos Moreno', 'Manish Jindal', 'Rafael Bassani', 'Renato Abissamra', 'Ricardo Kanitz ', 'Mauricio Camargo ', 'Franc Gmez-Landero', 'Rob LeBlanc', 'Andrew Locke', 'Niel Wyma', 'Daniel Turkel ', 'Alon Amar', 'Jojo Rabinowitz ', 'Aryeh Mernick ', 'Stephen Clearman', 'Tushar Shah', 'Daniel Fernandez ', 'Moudi (Mordechai) Ben Shach ', 'Jose M Cabiedes '",,,-74.083652,4.6533326,NaN,NaN,NaN
901,Hamilton Hall  ,Traditional,2019-08-01,"Fort Wayne, Indiana, United States",Search,,,2078,,,,,'Jeff Brewer',"'Dave Carver ', 'Rich Kelley', 'Jim Edmunds', 'Todd Tracey'",,,-85.1386015,41.0799898,NaN,NaN,NaN
902,Acquire Capital  ,Traditional,,"Johannesburg, Gauteng, South Africa",Search,,,2334,https://www.acquirecapitalgroup.com/,,,,'Sandra Thompson',,,,28.049722,-26.205,NaN,NaN,NaN
903,Tagus Capital  IESE Business School,Traditional,2016-11-01,"Madrid, España",Search,,,287,http://www.taguscapital.com/,,,,"'Joaquin Castillo', 'Fernando Alfaro Uriarte '","'Len Bartolom ', 'Simon Webster', 'Jrgen Rilling ', 'Rob Johnson ', 'Sandro Mina', 'Martin Steber', 'Jorge Maortua ', 'Jose M Cabiedes ', 'Luis Cabiedes', 'Jim Southern', 'Coley Andrews', 'Will Thorndike', 'Frank Kenny ', 'Mara Castillo ', 'Maria Healy ', 'Simon Bores ', 'Jos Barreiro ', 'Luis Navarro ', 'Daniel Losantos ', 'Bill Egan ', 'Jan-Henning Woitschatzke', 'Felipe Garca Quiros ', 'Ignacio Alonso ', 'Francisco Galiana ', 'Jos M. Jerz ', 'Marcelo Castro Zappa', 'Miguel Albero ', 'Miguel Angel Cestero de Francisco '",,,-3.7035825,40.4167047,NaN,NaN,NaN
904,Growth Tree Capital  ,Traditional,2018-01-01,"Detroit, MI, United States",Raise,,,799,growthtreecapital.com,,,,'Sashank Musti',,,,-83.0466403,42.3315509,NaN,NaN,NaN
905,SeventeenOtis,Self Funded,2019-12-01,"Dallas, TX, USA",Explore,,,1311,www.seventeenotis.com,,,,,,,,-96.7968559,32.7762719,NaN,NaN,NaN
906,Edgehill Legacy Partners  ,Traditional,,"Austin, TX, USA",Inactive,,,1567,,,,,'Chris Patrick',,,,-97.7436995,30.2711286,NaN,NaN,NaN
907,Northern Pine Partners  ,Traditional,2020-06-01,"San Francisco, CA, USA",Search,,,2079,https://www.northernpinepartners.com/,,,,'Carla Larin',"'Dave Carver ', 'Rich Kelley', 'Jim Edmunds', 'Todd Tracey', 'Ashley Giesler', 'Jeff Stevens', 'Kevin Oxendine', 'Gerald Risk', 'Sara Rosenthal', 'Peter Kelly', 'Will Bressman', 'G.J. King ', 'Lacey Wismer', 'Kent Weaver', 'Ryan Robinson ', 'Lucas Braun', 'Jason Pananos', 'Jay Davis', 'Andrew Saltoun ', 'Doug Tudor ', 'Alex Gelman', 'Tiffany Augustyn'",,,-122.419906,37.7790262,NaN,NaN,NaN
908,thirty3 capital  ,Traditional,2021-02-01,"Stellenbosch, Western Cape, South Africa",Search,,,2335,https://www.thirty3.org/,,,,'Jeanne Odendaal',,,,18.869167,-33.934444,NaN,NaN,NaN
909,"Changemaker Capital Partners  University of California, Los Angeles",Traditional,2014-06-25,"Washington, DC, United States",Inactive,,,32,http://www.changemakercapital.com,,,,'Max Prilutsky',"'Jeff Stevens', 'Ashley Giesler', 'Sandro Mina', 'Martin Steber', 'Will Thorndike', 'Joe Niehaus', 'Jim Edmunds', 'Rich Kelley', 'David Carver', ""MK O'Connell"", ""Michael F O'Connell"", 'Richard Augustyn', 'Larry Dunn', 'Paul Davies', 'Rene Lajous', 'Tomas Bergstrand', 'Bob Oster ', 'Scott Asen', 'Kent Weaver', 'Tim Ludwig', 'Gerald Risk', 'Kevin Taweel', 'Mark Hilderbrand ', 'Greg Matthews', 'Grant Schafle'",,,-77.0365427,38.8950368,NaN,NaN,NaN
910,Planalto Capital  ,Traditional,2016-04-01,"Lisboa, Portugal",Search,,,288,http://www.planaltocapital.com/,,,,'Joao Diogo Stoffel ',"'Len Bartolom ', 'Jose M Cabiedes ', 'Rui Stoffel Fernandes', 'Rui Filinto Stoffel ', 'Joao Coelho Borges ', 'Jos Barreiro ', 'Jorge Maortua ', 'Luis Navarro ', 'Alberto Knapp Bjeren ', 'Ignacio Alonso ', 'Felipe Garca Quiros ', 'Jrgen Rilling ', 'Jochen Klemmer ', 'Dr. Thomas Bhler', 'Gernot Eisinger ', 'Jan-Henning Woitschatzke', 'Will Thorndike', 'Sandro Mina', 'Martin Steber', 'Scott Asen', 'Rob Johnson ', 'Coley Andrews', 'Matthew Fairfield ', 'Simon Webster', 'Frank Kenny ', 'Francisco Galiana ', 'Jos M. Jerz ', 'Marcelo Castro Zappa', 'Miguel Albero ', 'Miguel Angel Cestero de Francisco '",'Mariya Belcheva',,-9.1365919,38.7077507,NaN,NaN,NaN
911,Rare Bird Capital  ,Self Funded,2017-04-01,"San Antonio, Texas, USA",Inactive,,,800,http://www.rarebirdcapital.com/,,,,'Alison Telles',,,,-98.4951405,29.4246002,NaN,NaN,NaN
912,Bell Valley Capital,Traditional,2019-01-15,"Toronto, ON, Canada",Explore,,,1056,http://bellvalleycapital.com/,,,,,,,,-79.3839347,43.6534817,NaN,NaN,NaN
913,SeventeenOtis  ,Self Funded,2020-08-01,"Dallas, TX, USA",Search,,,1312,https://www.seventeenotis.com/,,,,'Karl Kulling',,,,-96.7968559,32.7762719,NaN,NaN,NaN
914,Tenmore Investments  ,Traditional,2020-08-01,"Portland, OR, USA",Explore,,,1568,,,,,'Cam Hering',,,,-122.6741949,45.5202471,NaN,NaN,NaN
915,J Capital ,Self Funded,,"Madrid, Spain",Search,,,1824,www.jcapitalpartners.com,,,,'Fernando Tous',,,,-3.7035825,40.4167047,NaN,NaN,NaN
916,Fairfield Enterprises  ,Traditional,2021-01-01,"New York, New York, United States",Search,,,2080,https://www.fairfield.enterprises/,,,,'Benjamin Tagoe',"'Coley Andrews', 'Jim Southern', 'Kevin Oxendine', 'Chris Hendriksen', 'Joel Peterson', 'Clint Peterson', 'Chase Jardine', 'Richard Augustyn', 'Lawrence Dunn ', 'Tiffany Augustyn', 'Jason Pananos', 'Jay Davis', 'Gerald Risk', 'Sara Rosenthal', 'Andrew Saltoun ', 'Alex Gelman', 'Kirill Gelman '",,,-74.0060152,40.7127281,NaN,NaN,NaN
917,Christian Evans & William Paynter  ,Traditional,,"Dallas, TX, USA",Explore,,,2336,,,,,'Christian Evans',,,,-96.7968559,32.7762719,NaN,NaN,NaN
918,POPPY CAPITAL  ,Traditional,2018-03-15,"San Diego, CA, USA",Search,,,801,,,,,'Craig Misrach',"'Larry Dunn', 'Richard Augustyn', ""MK O'Connell"", 'Matt Friesl ', 'Joe Niehaus', 'Andy Love', 'Brad Buser', 'B.A. Cullum', 'Paul Davies', 'Rene Lajous', 'Carlos Saez', 'Michael Miles', 'Ted McCarthy', 'Craig Jones', 'Tomas Bergstrand', 'Brad Brown'",,,-117.1627728,32.7174202,NaN,NaN,NaN
919,Heartland Legacy Fund  ,Self Funded,2018-11-14,"Colorado, USA",Search,,,1057,http://www.heartlandlegacyfund.com/,,,,'Drew Powell',,,,-105.607716,38.7251776,NaN,NaN,NaN
920,Yifan Capital  ,Self Funded,2019-12-05,"Taipei, Taiwan",Search,,,1313,,,,,'Yun-fan Chen',,,,121.5636796,25.0375198,NaN,NaN,NaN
921,Brannan Capital ,Self Funded,2020-01-06,"St. Louis, MO, USA",Search,,,1569,,,,,'Patrick Brannan',,,,-90.24111656024635,38.6529545,NaN,NaN,NaN
922,Kendall Park Partners LLC (KP2)  ,Traditional,2020-09-01,"Chicago, Illinois, United States",Search,,,2081,https://www.kp-2.com/,,,,'Brian Santana De La Rosa',"'Joel Peterson', 'Max Artz', 'Jeff Stevens', 'Ashley Giesler', 'Royce Yudkoff', 'Richard Ruback ', 'Richard Augustyn', 'Lawrence Dunn ', 'Tiffany Augustyn', 'Jay Davis', 'Jason Pananos', 'Ed Weisiger ', 'Badge Stone', 'Jos Stella', 'Rafael Somoza', 'Kent Weaver', 'Rick Gustafson ', 'Alex Gelman', 'Andrew Saltoun ', 'Ian Cahn-Fuller'",,,-87.6244212,41.8755616,NaN,NaN,NaN
923,Daniel Schnaider  ,Traditional,,"São Paulo - São Paulo, Brazil",Explore,,,2337,,,,,'Daniel Schnaider',,,,-46.6333824,-23.5506507,NaN,NaN,NaN
924,Tramontana Capital Partners  IE Business School,Traditional,2016-08-01,"London, United Kingdom",Search,,,290,www.tramontanaltd.com,,,,'Javier Olaso ',"'Timothy Cosulich ', 'Andrew Schemmel', 'Antonio Tuon ', 'Luis Olaso ', 'Yeok Kooi ', 'Ignacio Alonso ', 'Felipe Garca Quiros ', 'Saray Muoz ', 'Alvaro Arguelles ', 'Luis Vazquez ', 'Francisco Galiana ', 'Jorge Maortua ', 'Marcelo Castro Zappa', 'Miguel Albero ', 'Miguel Angel Cestero de Francisco '",,,-0.1276474,51.5073219,NaN,NaN,NaN
925,Lombardy  ,Traditional,2014-01-01,"Palo Alto, CA, United States",Inactive,,,546,,,,,'Pradyumna Gupta ',,,,-122.1598465,37.4443293,NaN,NaN,NaN
926,Drip Capital  ,Traditional,2019-12-02,"New York, NY, USA",Raise,,,1314,,,,,'Nick McClish',,,,-74.0060152,40.7127281,NaN,NaN,NaN
927,PathWell  ,Traditional,2020-07-08,"New York, NY, USA",Search,,,1570,,,,,'Andrew Quinn',,,,-74.0060152,40.7127281,NaN,NaN,NaN
928,Mike Lukach  ,Self Funded,2021-03-08,"Champaign, IL, USA",Search,,,1826,,,,,'Mike Lukach',,,,-88.2430932,40.1164841,NaN,NaN,NaN
929,Trinity Forest Partners  ,Traditional,2020-09-01,"Phoenix, Arizona, United States",Search,,,2082,https://www.trinityforestpartners.com/,,,,'D. R. Rockwell',"'Jeff Stevens', 'Ashley Giesler', 'Vince Vo ', 'Greg Matthews', 'Mike Mahre ', 'Richard Augustyn', 'Lawrence Dunn ', 'Tiffany Augustyn', 'Lacey Wismer', 'Coley Andrews', 'Jim Southern', 'Kevin Oxendine', 'Chris Hendriksen', 'Sara Rosenthal', 'Alex Gelman', 'G.J. King ', 'Will Bressman', 'Keith Burns', 'Michael Curry', 'Jay Davis', 'Jason Pananos', 'Jos Stella', 'Rafael Somoza', 'Lucas Braun', 'Ryan Robinson ', 'Kent Weaver', 'Nick Mansour'",,,-112.0741417,33.4484367,NaN,NaN,NaN
930,Benton Place Partners  ,Traditional,2021-07-01,"Chicago, IL, USA",Search,,,2338,https://www.bentonplacepartners.com/,,,,"'Ashley Quisol', 'Addie Epstein '","'Ed Weisiger ', 'Badge Stone', 'Macon Carroll', 'Walker Hobson', 'Ted Baxa', 'Gerald Risk', 'Sara Rosenthal', 'Bret Comolli', 'Jim Ellis', 'Kevin Taweel', 'Lacey Wismer', 'David Dodson', 'Susan Pohlmeyer', 'Anthony Walker', 'Dustin Sellers', 'David Carver', 'Rich Kelley', 'Jim Edmunds', 'Todd Tracey', 'Michael Miles', 'Carlos Saez', 'Craig Burr ', 'Matthew Burr', 'Jason Kania', 'Mark Agnew', 'Matt Estep', 'Jim Perry ', 'Kirk Riedinger', 'Will Thorndike'",,,-87.6244212,41.8755616,NaN,NaN,NaN
931,Mapa Participação  ,Traditional,2016-06-01,"Rio de Janeiro - State of Rio de Janeiro, Brazil",Search,,,547,http://www.mapaparticipacao.com.br/,,,,"'Andr Lago Jakurski ', 'Octavio Milliet '","'Andr Roberto Jakurski ', 'Grupo Olsix ', ' Guilherme Affonso Ferreira ', 'Peter George ODonnell ', 'Raphael Klein '",,,NaN,NaN,NaN,NaN,NaN
932,Clarence Bridge Capital  ,Traditional,2018-02-01,"London, UK",Search,,,803,www.clarencebridgecapital.com,,,,'David Vallero',,,,-0.1276474,51.5073219,NaN,NaN,NaN
933,Albaron Growth Partners ,Traditional,,"New York, NY, USA",Explore,,,1315,,,,,'Andrew Provost',,,,-74.0060152,40.7127281,NaN,NaN,NaN
934,Groe Capital LLC  ,Single Sponsor,2020-08-08,"Okinawa, Japan",Explore,,,1571,www.groecapital.com,,,,'Alantheus Thompson',,,,127.91146866408414,26.4748948,NaN,NaN,NaN
935,Great Lion Healthcare  ,Traditional,,"Atlanta, GA, USA",Search,,,1827,N/A,,,,'Barukh Aronov',,,,-84.3902644,33.7489924,NaN,NaN,NaN
936,WhiteHorn Partners  ,Traditional,2018-10-01,"Austin, Texas, United States",Search,,,2083,https://www.whitehornpartners.com/,,,,"'Taylor Babcock', 'Connor Babcock'",,,,-97.7436995,30.2711286,NaN,NaN,NaN
937,Entrepreneur-In-Residence at Futaleufu Partners  ,Traditional,2021-04-01,"Palo Alto, California, United States",Search,,,2339,https://futaleufu-partners.com/,,,,'Arnab Chatterjee',"'David Dodson', 'Susan Pohlmeyer'",,,-122.1598465,37.4443293,NaN,NaN,NaN
938,Clear Bridge ,Self Funded,2017-05-01,"Toluca Lake, CA 91602, USA",Search,,,804,https://www.clearbridgellc.net/,,,,'Ehsan Bazaz',"'Jim Sharpe', 'John Harbison ', 'Josh Nevin'","'Ehsan Abbaszadeh', 'Andrew Hang ', 'Ish Hunanyan ', 'An Vo '",,-118.3571417,34.1521688,NaN,NaN,NaN
939,H2A Capital,Traditional,,Dubai - United Arab Emirates,Explore,,,1572,,,,,,,,,55.2924914,25.2653471,NaN,NaN,NaN
940,ALPINUUM Nachfolge  ,Traditional,2021-06-01,"Vienna, Austria",Search,,,1828,www.alpinuum.com,,,,"'Richard Haymerle', 'Nikolaus Blaschke'",,,,16.3725042,48.2083537,NaN,NaN,NaN
941,Aviano Capital,Traditional,2021-01-01,"Greenwich, Connecticut, United States",Search,,,2084,https://avianocapital.com/,,,,,,,,-73.6284598,41.0264862,NaN,NaN,NaN
942,Mark Kuske - (Wharton)  ,Traditional,,"Philadelphia, Pennsylvania, USA",Explore,,,2340,,,,,'Mark Kuske',,,,-75.1635262,39.9527237,NaN,NaN,NaN
943,David De Ridder - Search Fund  ,Traditional,2012-06-01,"Stanford, CA, United States",Inactive,,,549,,,,,'David De Ridder',,,,-122.17029258409188,37.4265407,NaN,NaN,NaN
944,Tractus Capital  ,Traditional,2020-01-13,"São Paulo, State of São Paulo, Brazil",Search,,,1317,www.tractuscapital.com,,,,"'Rodrigo Eddine', 'Lucas Fiuza'",,,,NaN,NaN,NaN,NaN,NaN
945,H2A Capital  ,Traditional,,Dubai - United Arab Emirates,Explore,,,1573,,,,,'Alwi Alkaff',,,,55.2924914,25.2653471,NaN,NaN,NaN
946,Wright Place Search Partners ,Traditional,,"Nags Head, NC, USA",Explore,,,1829,,,,,'Andrew Diaz',,,,-75.624062,35.9573923,NaN,NaN,NaN
947,Aviano Capital  ,Traditional,2021-01-01,"Greenwich, Connecticut, United States",Search,,,2085,https://avianocapital.com/,,,,'Ryan Meehan',"'Jeff Stevens', 'Ashley Giesler', 'Vince Vo ', 'Greg Matthews', 'Mike Mahre ', 'Ed Weisiger ', 'Badge Stone', 'Macon Carroll', 'Walker Hobson', 'Ted Baxa', 'Joel Peterson', 'Clint Peterson', 'Will Thorndike', 'Andy Love', 'Brad Buser', 'B.A. Cullum', 'Richard Augustyn', 'Lawrence Dunn ', 'Tiffany Augustyn', 'Craig Burr ', 'Matthew Burr', 'Mark Sinatra', 'Paul Davies', 'Rene Lajous', 'Natalie Cryer', 'George Vankovic '",,,-73.6284598,41.0264862,NaN,NaN,NaN
948,Charles William Growth Partners  ,Traditional,2021-06-01,"Brookfield, Wisconsin, United States",Search,,,2341,https://www.cwgrowthpartners.com/,,,,'Alex Panosian',,,,-88.1064787,43.0605671,NaN,NaN,NaN
949,Crest Point LLC  ,Traditional,2014-11-01,"Los Angeles, CA, United States",Search,,,294,http://crestpointllc.com/,,,,"'Bramley Johnson ', 'Phil Leathers'","'Scott Asen', 'Bill Egan ', 'Craig Burr ', 'Rob Johnson ', 'Frank Kenny ', 'Ted McCarthy', 'Sandro Mina', 'Maurice Pinto ', 'Kirk Riedinger', 'Gerald Risk', 'Peter Schober', 'Martin Steber', 'Simon Webster', 'Jan-Henning Woitschatzke'","'Matthew McMahon ', 'Michael Cheng', 'Naveen Rajur '",,-118.242766,34.0536909,NaN,NaN,NaN
950,Healthcare SF  ,Traditional,2016-07-07,"London, United Kingdom",Inactive,,,550,,,,,'Lee Taylor',,,,-0.1276474,51.5073219,NaN,NaN,NaN
951,WonderBrands Capital  ,Traditional,,"Chicago, IL, USA",Explore,,,1318,,,,,'Johnni Rodgers',,,,-87.6244212,41.8755616,NaN,NaN,NaN
952,Road Capital  ,Traditional,2021-02-01,"Barcelona, España",Search,,,1574,www.roadcapital.es,,,,'Jordi Frigola',"'Juan Luis Manaute', 'Franc Gmez-Landero', 'Rajesh Sood ', 'Jose M Cabiedes ', 'Jos Barreiro '",,,2.1774322,41.3828939,NaN,NaN,NaN
953,Oriel Capital  ,Traditional,2021-11-01,"London, UK",Explore,,,2342,www.orielcapital.co.uk,,,,'Babak Ardali',,,,-0.1276474,51.5073219,NaN,NaN,NaN
954,River Partners  ,Traditional,2019-01-01,"Medellín, Medellin, Antioquia, Colombia",Search,,,1063,https://www.riverpartners.co,,,,"'Luis Pelez', 'Jose Pablo Betancourt'",,,,-75.573553,6.2443382,NaN,NaN,NaN
955,Solert Capital  ,Self Funded,2019-12-05,"Minsk, Belarus",Search,,,1319,https://solertcapital.com/,,,,'Uladzimir Behunkou',,,,27.5618225,53.9024716,NaN,NaN,NaN
956,Duval Capital  ,Single Sponsor,2020-03-01,"Milwaukee, WI, USA",Explore,,,1575,,,,,'Santiago Duval',,,,-87.922497,43.0349931,NaN,NaN,NaN
957,GB LLP  ,Traditional,2019-11-06,"London, UK",Explore,,,1831,,,,,'Gabriel Bacha',,,,-0.1276474,51.5073219,NaN,NaN,NaN
958,"Arcadia Legacy, LLC  ",Self Funded,2021-05-01,"Chicago, IL, USA",Search,,,2087,https://www.arcadialegacy.com/,,,,'Michael Young',,,,-87.6244212,41.8755616,NaN,NaN,NaN
959,Banyan Tree  ,Self Funded,,"London, England, United Kingdom",Search,,,2343,https://banyantree.uk/,,,,'Mahesh Chordia','Rajesh Sood ',,,-0.1276474,51.5073219,NaN,NaN,NaN
960,Newton Tree Capital  ,Self Funded,2017-07-07,"Pomfret, CT, USA",Search,,,808,www.newtontreecapital.com,,,,'David Mungai',,,,-71.9625736,41.8975977,NaN,NaN,NaN
961,Staircase Capital  ,Traditional,2018-07-01,"Los Angeles, CA, USA",Search,,,1064,http://staircasecap.com/,,,,"'Mike Wu', 'Tyler Rachal '",,,,-118.242766,34.0536909,NaN,NaN,NaN
962,Aqua Capital Partners  ,Traditional,2021-05-01,"Madrid, España",Search,,,1832,aquacapital.es,,,,"'Alberto Salas', 'Alejandro Gutierrez'",,,,-3.7035825,40.4167047,NaN,NaN,NaN
963,White Dove Equity  ,Self Funded,,"Lake Forest, IL, USA",Search,,,2088,https://www.whitedoveequity.com/about-us,,,,'Michael Korobov',,,,-87.840625,42.2586342,NaN,NaN,NaN
964,"ARETÊ, Management and Capital Partners  ",Traditional,,"Barcelona, Spain",Explore,,,2344,https://en.aretemcp.com/,,,,'Mar Raposo',,,,2.1774322,41.3828939,NaN,NaN,NaN
965,Glanstone Capital  ,Traditional,2013-06-01,"New York, NY, United States",Inactive,,,41,http://glanstone.com/,,,,'Igor Klebanov',"'Jeff Stevens', 'Will Thorndike', 'Jim Wilder', 'Lacey Wismer', 'Stephen Clearman', 'Tushar Shah', ""MK O'Connell"", ""Michael F O'Connell"", 'Coley Andrews', 'Jim Southern', 'Bill Egan ', 'Robert Dahl ', 'Craig Burr ', 'Jim Johnson', 'Kent Weaver', 'Malcom Macintyre', 'Marc Rowan ', 'Matthew Burr', 'Matt Diamond', 'Parag Pande', 'Richard Augustyn', 'Scott Asen', 'Todd Sandoz ', 'Ashley Giesler', 'Greg Matthews', 'Grant Schafle', 'Larry Dunn'",,,-74.0060152,40.7127281,NaN,NaN,NaN
966,"Search Fund Capital, LLC  ",Traditional,2007-01-01,"Los Altos, CA, United States",Inactive,,,553,,,,,'Matt Barnard',,,,-122.116578,37.3790629,NaN,NaN,NaN
967,San Juan Bay Capital  ,Self Funded,2019-12-18,Puerto Rico,Search,,,1321,sanjuanbaycapital.com,,,,'Jaime Arias',,,,-66.26152219418967,18.19897685,NaN,NaN,NaN
968,Annahvale Capital ,Traditional,,"New Jersey, USA",Raise,,,1577,www.annahvalecapital.com,,,,'Hector Chifungo',,,,-74.4041622,40.0757384,NaN,NaN,NaN
969,"Enduring Businesses, LLC  ",Self Funded,2021-01-01,"Portland, OR, USA",Search,,,1833,www.enduringbusinesses.com,,,,'Sam Chase',,,,-122.6741949,45.5202471,NaN,NaN,NaN
970,Palmetto Mountain  ,Self Funded,2018-09-01,"St. Louis, MO, USA",Search,,,2089,,,,,'Scott Alexander',,,,-90.24111656024635,38.6529545,NaN,NaN,NaN
